"Maria Cecília Gonçalves","maria.cecilia.goncalves.5427.uservice@stresstest.com.br","38604129570","18","23599554","12","999193266","*ku3Uz%j","17/10/1960","feminino","1","0","1","credito","0","Drontal Puppy","/cachorro;/racas/border-collie","/produto/shampoo-collie-vegano-para-caes-e-gatos-amazon-2x1-500ml","Comedouro Plast Pet New Pratic Bege","149441","14652076","bemvindo10"
"Arthur da Paz","arthur.da.paz.5500.uservice@stresstest.com.br","23598716095","17","28385092","11","998847607","C60_7E5g","07/11/1932","masculino","1","0","1","credito","0","Granulado","/colecao/RI-brinquedos-para-o-seu-pet","/produto/pa-higienica-durapets-azul","Ração Special Dog Ultralife para Cães Filhotes de Raças Pequenas","148783","99611882","bemvindo10"
"André Moraes","andre.moraes.7923.uservice@stresstest.com.br","06184597310","15","28766304","11","999131872","n&*0CcID","15/05/1972","feminino","1","1","1","credito","0","Proplan","/colecao/racoes-guabi","/produto/racao-vet-life-natural-urinary-struvite-para-caes-adultos","Bloco Pombo Branco Pássaros Osso Siba","90391","36961-409","bemvindo10"
"Leandro Moraes","leandro.moraes.7582.uservice@stresstest.com.br","81067234969","10","24668301","10","999470078","v!5DWk!W","22/10/1981","feminino","1","1","1","credito","0","pet delicia","/cachorro/farmacia/suplementos-e-vitaminas","/produto/brinquedo-american-pets-para-caes-buldog","Roupa Protetora Para Membros Posteriores Pet Med Duo Dry para Cães","162694","82644246","bemvindo10"
"Gabriel Viana","gabriel.viana.1516.uservice@stresstest.com.br","69780312404","18","28835163","12","999530663","7n@i(8Jo","18/09/1978","masculino","1","1","1","credito","0","comedouro","/passaros/acessorios","/produto/shampoo-bellokao-pelos-longos-caes-e-gatos-500ml","Ração Úmida Dog Chow Sabor Carne para Cães Adultos de Raças Pequenas- 100g","150132","04307-477","bemvindo10"
"Nicolas Lopes","nicolas.lopes.4111.uservice@stresstest.com.br","31754609252","13","29962084","13","999949233","G$J%5MXx","01/04/1993","feminino","1","1","1","credito","0","hills","/passaros/brinquedos-e-poleiros/brinquedos","/produto/cachepot-iea-redondo-reto-palha","Suplemento Condroivet Bite LB Coveli para Cães 315g","154229","92366538","bemvindo10"
"Beatriz Ferreira","beatriz.ferreira.9271.uservice@stresstest.com.br","32487596074","16","25618719","14","999200980","@6(Hsnci","21/12/1930","masculino","1","1","1","credito","0","Casa","/colecao/P202102128-voucher-super-secao","/produto/racao-nutropica-farinhada-mel,-ovos-e-frutas-5kg","Comedouro Plast Pet New Pratic Bege","76620","62952-737","bemvindo10"
"Yuri Rezende","yuri.rezende.9374.uservice@stresstest.com.br","03918457214","18","27827252","20","998941631","!A03QNrl","10/11/1947","masculino","1","0","1","credito","0","special dog","/colecao/AT-medicamentos-ate-30-off","/produto/racao-special-dog-para-caes-junior-de-racas-pequenas","Brinquedo Chalesco Cães Argola Roxa","94803","68685-303","bemvindo10"
"Bárbara Carvalho","barbara.carvalho.8738.uservice@stresstest.com.br","40391762516","15","28314038","11","998925795","@45Jd_xk","16/09/1954","feminino","1","1","1","credito","0","Naturalis","/colecao/EG-bifinhos-para-caes-e-gatos","/produto/cama-kaminha-veludo-marinho-para-caes-e-gatos","Brinquedo LCM Ratinho Luxo com Penas para Gatos - Cores Sortidas","97365","00317684","bemvindo10"
"Amanda Rezende","amanda.rezende.1250.uservice@stresstest.com.br","85361972002","10","24063650","11","999796730","+i8F_%jw","09/03/1992","masculino","1","1","1","credito","0","Bolsa","/colecao/RD-camas-brinquedos-e-itens-de-beleza-para-o-seu-pet","/produto/fleegard-spray","Brinquedo Art Injet Bola de Borracha Injetada Maciça Lisa para Cães - Cores Sortidas","159715","60084-336","bemvindo10"
"Kevin Melo","kevin.melo.2776.uservice@stresstest.com.br","75084361217","15","26398463","19","998831744","G)&I4ZJa","24/10/1995","masculino","1","1","1","credito","0","Ração Premier Filhotes Raças Médias para Cães Sabor Frango - 20kg","/colecao/P202011291-eliminadores-desinfetantes-e-educadores-com-50-off_b","/produto/lenco-umedecido-pet-clean-femea-75un","Revolution Zoetis 12% 1ml para Cães 10,1Kg a 20kg","153730","78199136","bemvindo10"
"Ana Ribeiro","ana.ribeiro.2107.uservice@stresstest.com.br","17426083969","20","26625585","14","998946896","lYe&1Ew1","28/11/1996","feminino","1","1","1","credito","0","Granulado de madeira","/colecao/P202008059-saude-bucal-do-seu-pet","/produto/racao-pedigree-carne-frango-e-cereais-para-caes-adultos-racas-medias-e-grandes","Gaiola para Pássaros Quatiguá Madeira e Fibra para Canários","154445","44759-579","bemvindo10"
"Ana Carolina Correia","ana.carolina.correia.8638.uservice@stresstest.com.br","09627185485","20","28680151","12","999354552","!+3Ai0Hr","14/01/1984","masculino","1","1","1","credito","0","cama para caes","/cachorro;/racas/airedale-terrier","/produto/adubo-de-fibra-de-coco-coquim-200g","Shampoo I Love Pet Tradicional para Cães e Gatos","166210","21309-245","bemvindo10"
"Daniel Dias","daniel.dias.8514.uservice@stresstest.com.br","25968731419","16","27773239","19","999948939","p(5DY8An","17/10/1936","masculino","1","1","1","credito","0","advocate","/outros-pets/hamster-e-twister/serragens-e-granulados","/produto/enfeite-de-silicone-soma-alga-ulva-azul","Casa Plast Pet Stone House para Cães Marrom","73875","69567155","bemvindo10"
"Alexandre Pires","alexandre.pires.2154.uservice@stresstest.com.br","12086795467","20","23848674","17","999794717","PA)6DGk@","22/10/1946","feminino","1","1","1","credito","0","hepvet","/gato/beleza-e-limpeza/eliminador-de-odores-e-desinfetantes","/produto/racao-equilibrio-para-caes-golden-adultos-sabor-frango-12kg","Bloco Pombo Branco Pássaros Osso Siba","149433","09417-199","bemvindo10"
"Thomas Lima","thomas.lima.165.uservice@stresstest.com.br","25870469120","16","27095140","15","999767653","C(1VFaF2","22/08/1959","masculino","1","1","1","credito","0","Gran plus gatos","/colecao/P202108020-comedouro-lilopety-rosa-para-gatos-com-20-off","/produto/cama-plastica-plast-pet-lola-vermelho","Coleira Tchucoo Woodsmam para Cães","155942","06076803","bemvindo10"
"Mariane Aragão","mariane.aragao.4748.uservice@stresstest.com.br","52430618915","20","24909883","12","999573417","^EVa_2Hg","01/02/1977","masculino","1","0","1","credito","0","promun","/cachorro/brinquedos/frisbees","/produto/semente-isla-multi-couve-manteiga-12121","Ração Special Dog Prime Sênior Para Cães Adultos de Raças Pequenas","98973","98630106","bemvindo10"
"Nina Moraes","nina.moraes.5344.uservice@stresstest.com.br","47625083144","18","23669152","19","999539840","uT&6)Rbh","03/05/1978","feminino","1","1","1","credito","0","Moletom","/casa-e-jardim/jardim/sementes","/produto/brinquedo-art-injet-bola-de-borracha-injetada-macica-lisa-para-caes-cores-sortidas","Bebedouro Chalesco Acqua Fresca para Cães e Gatos","165031","16647-642","bemvindo10"
"Calebe Barbosa","calebe.barbosa.714.uservice@stresstest.com.br","43589072105","18","29140626","13","999770623","_(2E9K%i","24/02/1968","feminino","1","0","1","boleto","0","Ração filhote","/colecao/P202008210-mundo-aquario-com-ate-30-off","/produto/extensor-de-portao-alambre","Carrapaticida MSD Triatox","133353","65657-080","bemvindo10"
"Maria Eduarda Almeida","maria.eduarda.almeida.9186.uservice@stresstest.com.br","08452971630","11","24410590","15","998856384","(6TMYy(a","23/02/1931","feminino","1","1","1","credito","0","Ração Golden Fórmula Senior para Cães Adultos Sabor Frango e Arroz - 15kg","/colecao/zee_dog_the_simpsons","/produto/banho-a-seco-docg-dry-shower-em-spray-para-caes-e-gatos-150ml","Brinquedo Cia dos Coelhos Balanço Arco Pássaros - Cores Sortidas","90391","79223554","bemvindo10"
"Gustavo Cunha","gustavo.cunha.2149.uservice@stresstest.com.br","71428039678","14","23461226","17","999971500","xf#23pGt","22/07/2000","masculino","1","1","1","credito","0","Drontal Plus para Cães de 10 kg Sabor Carne","/colecao/P202105067-especial-combos-descontos-imperdiveis","/produto/osso-prensado-snack-show-para-caes-sabor-bacon-3un","Ração Equilíbrio para Cães Adultos de Raças Pequenas","93634","62255988","bemvindo10"
"Kevin da Mota","kevin.da.mota.1527.uservice@stresstest.com.br","52018697340","17","24202068","15","999273072","*g0Czj0y","01/12/1969","masculino","1","1","1","boleto","0","ração premier filhotes","/colecao/EG-racoes-para-roedores","/produto/racao-royal-canin-veterinary-urinary-gatos-adultos","Rodinha para Hamster Quatiguá Azul","153779","42343-563","bemvindo10"
"Clarice Alves","clarice.alves.429.uservice@stresstest.com.br","07635489283","11","27893779","10","999773622","%r58Bfnb","18/06/1990","feminino","1","1","1","credito","0","Ração gato castrado","/colecao/P202012113-lancamento-areia-petz-graos-medios-e-finos","/produto/tompero-mon-petit-cheri-para-caes-sabor-champignon-com-azeite-trufado-250ml","Cama Plástica Plast Pet Lola Vermelho","153779","83367721","bemvindo10"
"Lorena Dias","lorena.dias.5458.uservice@stresstest.com.br","70348562144","15","25341158","20","998865021","$7(81JTm","23/12/1972","feminino","1","0","1","credito","0","granulado","/colecao/royal-canin-obesity","/produto/limpa-pisos-xo-odor-germicida-lavanda-1-litro","Adubo de Fibra de Coco Coquim 200g","71439","67887195","bemvindo10"
"Maria Luiza Porto","maria.luiza.porto.4884.uservice@stresstest.com.br","78341902532","11","23519562","12","999661818","^6HRrBhc","12/01/1961","feminino","1","0","1","credito","0","Ração Royal Canin Veterinary Satiety para Cães Adultos","/colecao/medicamentos_a_partir_de_15off","/produto/comedouro-furacao-pet-de-plastico-azul-para-gatos-200ml","Condicionador Petlab para Cães Adultos Abacate e Aloe Vera","125223","50828222","bemvindo10"
"Raquel das Neves","raquel.das.neves.4087.uservice@stresstest.com.br","52604831970","15","29838323","14","999865392","+1DAZ_kY","05/09/1988","masculino","1","1","1","credito","0","Pipicat","/colecao/royal-canin-hypoallergenic","/produto/moletom-snoopy-zooz-pets-para-caes-vinho","Vaso Mart em Cimento Cilindro Rosa e Cobre","162694","74552-348","bemvindo10"
"Sabrina Jesus","sabrina.jesus.5062.uservice@stresstest.com.br","06841253906","18","27357533","12","999962499","8g)bZ4Df","17/07/1953","masculino","1","1","1","credito","0","apoquel","/colecao/coleira-anti-latido","/produto/aparador-ferplast-gro-5961-de-pelos-mortos-para-caes-e-gatos","Areia Higiênica Cats Best para Gatos","160181","69034-057","bemvindo10"
"Ana Beatriz Fogaça","ana.beatriz.fogaca.8692.uservice@stresstest.com.br","91402836740","16","25828306","11","999072907","+YY4W&Vd","31/03/1960","masculino","1","1","1","credito","0","proplan","/colecao/P202010124-suplementos-avert-senior-e-oxcell-com-15-off","/produto/almofada-jingles-life-ember-para-caes-e-gatos-tamanho-unico","Osso Petiscão para Cães Nó 3/4","72517","80223966","bemvindo10"
"Pietro Barbosa","pietro.barbosa.4631.uservice@stresstest.com.br","03259681442","12","29826138","19","999953754","M_4Qhk8Z","25/01/2000","masculino","1","1","1","credito","0","Fralda","/colecao/pomada-cicatrizante-para-cachorro","/produto/inseticida-natural-leven-po-de-fumo-80g","Ração Úmida Lata Matisse para Gatos Mousse Sardinha 85g","125267","27218-898","bemvindo10"
"Isis Moura","isis.moura.6895.uservice@stresstest.com.br","62158439700","20","26412437","17","999827634","S%J6fMkf","01/08/1972","feminino","1","0","1","credito","0","areia silica","/colecao/RD-petiscos-para-o-seu-pet","/produto/racao-vet-life-natural-urinary-struvite-para-gatos-adultos-struvite","Suplemento Pet Milk para Cães e Gatos","155930","13304339","bemvindo10"
"Daniel Pereira","daniel.pereira.9596.uservice@stresstest.com.br","87461095285","19","28539188","20","999283317","%0Zq@tC3","14/08/1944","feminino","1","0","1","credito","0","Prediderm Ourofino 5mg 10 Comprimidos","/gato/arranhadores-e-brinquedos/ratinhos-e-bolinhas","/produto/semente-isla-multi-couve-manteiga-12121","Petisco Delicibife Gatos Adultos e Filhotes Atum e Salmão - 20g","157762","32365-585","bemvindo10"
"Ana Carolina Carvalho","ana.carolina.carvalho.1804.uservice@stresstest.com.br","15793048260","20","27232139","20","999685741","@o0#w1Rf","16/01/1980","masculino","1","1","1","credito","0","epiotic","/colecao/P202105006-higiene-para-caes","/produto/toca-griff-dog-para-caes-bola-natural","Comedouro Chalesco Tigela Inox para Cães","160652","92653-721","bemvindo10"
"Clarice Moura","clarice.moura.7714.uservice@stresstest.com.br","81523649089","18","25377429","10","999354536","Rm%77Mwz","23/11/1956","feminino","1","1","1","credito","0","Ração Golden para Gatos Adultos Sabor Carne","/passaros/acessorios/porta-frutas-e-porta-vitaminas","/produto/comedouro-plast-pet-new-pratic-bege","Brinquedo Pet Games para Cães Corujinha Azul P","99823","38732093","bemvindo10"
"Calebe Nascimento","calebe.nascimento.3344.uservice@stresstest.com.br","56081279430","19","24885661","10","999767471","z_6Nff1z","16/09/1980","masculino","1","1","1","credito","0","Antipulgas e Carrapatos NexGard para Cães de 10,1 a 25kg","/colecao/P202009128-especial-aves-com-ate-30-off","/produto/tesoura-de-unha-para-gatos-chalesco","Alimento Poytara Tropicais Flocos","158697","57848-903","bemvindo10"
"Ana Clara Castro","ana.clara.castro.7897.uservice@stresstest.com.br","42163985024","10","29492887","17","999901539","wr1_1Lb2","10/02/1939","masculino","1","1","1","credito","0","Ração Golden para Gatos Adultos Sabor Carne","/colecao/promocao-de-alimentos-e-saches-para-gatos","/produto/comedouro-plast-pet-new-pratic-bege","Cama Plástica Plast Pet Lola Vermelho","151521","34463-068","bemvindo10"
"Felipe Castro","felipe.castro.9740.uservice@stresstest.com.br","10657942316","16","22776573","18","998839909","(5oNt6%^","07/01/1980","masculino","1","0","1","credito","0","Ração Golden","/cachorro/beleza-e-limpeza/maquina-de-tosa-e-acessorios","/produto/racao-guabi-natural-grain-free-para-caes-adultos-de-porte-medio-sabor-frango-e-lentilha","Limp e Hidrat Solução Para Limpeza de Ouvidos Ourofino 100ml","155006","01514-273","bemvindo10"
"Yuri Nunes","yuri.nunes.9659.uservice@stresstest.com.br","48521690398","20","28585599","14","999885944","!52Ja&6)","14/03/1990","masculino","1","1","1","credito","0","Moletom","/gato/acessorios-de-alimentacao/fontes","/produto/peitoral-zeedog-bob-esponja-para-caes","Shampoo Sanol Dog para Cães Filhotes","159601","53726721","bemvindo10"
"Nicolas da Cunha","nicolas.da.cunha.1697.uservice@stresstest.com.br","87319056410","11","25564529","10","999056978","_k4KntDZ","23/01/1993","feminino","1","1","1","credito","0","Premier filhote","/colecao/AT-medicamentos-ate-30-off","/produto/lampada-boyu-led-luminescente-para-aquarios-ec400","Ração Premier Nattu para Cães Filhotes de Raças Pequenas Sabor Mandioca","125223","91788138","bemvindo10"
"Marina Porto","marina.porto.3857.uservice@stresstest.com.br","64297315882","20","25079561","16","998892723","%63FLvr6","01/03/1931","masculino","1","0","1","credito","0","Bolsa de transporte","/colecao/EG-especial-mundo-chinchila","/produto/racao-maine-coon-royal-canin-para-gatos","Luminária Soma LED X7 15W para Aquário Branco","165031","44399998","bemvindo10"
"Daniela Barros","daniela.barros.8116.uservice@stresstest.com.br","08297654338","18","29819750","19","999858686","1^hgy6Nd","26/09/1995","masculino","1","1","1","credito","0","osso","/colecao/produtos-veterinarios","/produto/enfeite-lester-escuna-pequena","Alimento para Peixe Poytara Carnívoro Superfície","97951","69279681","bemvindo10"
"Brenda Almeida","brenda.almeida.4992.uservice@stresstest.com.br","56429108333","13","29710664","18","999416100","k%0@JEcy","01/06/1962","feminino","1","0","1","credito","0","premier","/colecao/perfume-para-gatos","/produto/tompero-mon-petit-cheri-para-caes-sabor-champignon-com-azeite-trufado-250ml","Ração Special Cat Prime para Gatos Adultos Sabor Frango e Arroz","157721","70016999","bemvindo10"
"Murilo da Paz","murilo.da.paz.8598.uservice@stresstest.com.br","29670543800","17","24575927","15","999130558","mj&2obZn","05/04/1996","masculino","1","0","1","credito","0","magnus","/colecao/acessorios_para_o_seu_pet","/produto/adubo-de-fibra-de-coco-coquim-200g","Biscoito Pet Dog para Cães Sabor Chocolate","162628","36297057","bemvindo10"
"Luiz Gustavo Lopes","luiz.gustavo.lopes.1981.uservice@stresstest.com.br","07931485610","20","26084687","12","999283294","(y_0hYjd","10/07/1968","masculino","1","0","1","credito","0","Peitoral e guia","/colecao/shampoo-hipoalergenico-para-gatos","/produto/toca-griff-dog-para-caes-bola-natural","Ração Equilíbrio para Cães Yorkshire Adultos sabor Frango","76317","21637-242","bemvindo10"
"Pedro Lucas Caldeira","pedro.lucas.caldeira.7820.uservice@stresstest.com.br","26540187920","16","28223024","16","999779706","+3jhSSey","05/09/1991","masculino","1","1","1","credito","0","tapete","/colecao/P202107050-gaiola-para-roedores-quatigua-com-20-off","/produto/brinquedo-cia-dos-coelhos-balanco-arco-passaros-cores-sortidas","Ração Pedigree Equilíbrio Natural para Cães Adultos de Raças Médias e Grandes","107739","28530-059","bemvindo10"
"Bruno Vieira","bruno.vieira.4160.uservice@stresstest.com.br","80593647238","16","27027390","18","999802163","QZv^0BQv","28/04/1953","masculino","1","1","1","credito","0","manta","/cachorro/portoes-grades-e-escadas/portoes","/produto/cachepot-iea-redondo-reto-palha","Comedouro Furacão Pet Coma Melhor Rosa","164991","76176619","bemvindo10"
"Stephany Jesus","stephany.jesus.7435.uservice@stresstest.com.br","85920416351","16","29828971","19","999276135","@8$zvNbu","27/01/1983","feminino","1","1","1","credito","0","advocate","/peixes/equipamentos-e-acessorios/limpadores","/produto/pulverizador-sange-para-adestramento","Ração Golden Filhote Sabor Frango e Arroz para Cães","164001","04248-833","bemvindo10"
"Luiza da Cunha","luiza.da.cunha.8471.uservice@stresstest.com.br","69180743269","11","27190766","13","998915393","@20dSBob","18/11/1957","masculino","1","1","1","credito","0","Focinheira","/colecao/sarnicida","/produto/racao-umida-pate-max-caes-adultos-sabor-cordeiro-e-frango-280g","Ração Origens para Cães Adultos Sabor Carne e Cereais","152865","38218163","bemvindo10"
"Lucas Gabriel Rezende","lucas.gabriel.rezende.2633.uservice@stresstest.com.br","92847351655","13","24941835","16","999948135","@T9^qDv!","17/01/1998","masculino","1","1","1","credito","0","Pipicat 12 kg - Areia Higiênica Multicat para Gatos","/outros-pets/coelhos","/produto/filtro-sun-sun-hang-on-hbl-301-300l-h","Ração Golden para Gatos Adultos Castrados Sabor Carne","154248","51170627","bemvindo10"
"Ana Júlia da Cruz","ana.julia.da.cruz.3194.uservice@stresstest.com.br","47502691820","16","29857712","18","998941974","_3ONbwIg","10/08/1987","masculino","1","0","1","credito","0","Guia","/passaros/acessorios/higiene","/produto/snack-oh-la-la-fit-ring-para-caes-50g","Peitoral H e Guia Toh Hera para Cães","88994","26159-348","bemvindo10"
"Ana Beatriz Lopes","ana.beatriz.lopes.2786.uservice@stresstest.com.br","73910246516","11","26177470","20","999915276","H9!5AIva","23/08/1942","masculino","1","0","1","credito","0","cama para caes","/colecao/racao-golden-filhote","/produto/comedouro-com-tigela-de-inox-para-caes-pawise-cores-sortidas","Banheira Higiênica Furacão Pet Glamour Rosa para Gatos","97446","21556-525","bemvindo10"
"Bruno Araújo","bruno.araujo.3094.uservice@stresstest.com.br","21438790597","13","24911362","13","999908208","D$9iU#pk","13/03/1996","masculino","1","0","1","credito","0","Ração filhote","/petz/cachorro/racao","/produto/racao-excellent-para-caes-adultos-de-racas-medias-e-grandes-sabor-frango-e-arroz","Ração Nutrópica para Canário","158697","85762364","bemvindo10"
"Marcos Vinicius Carvalho","marcos.vinicius.carvalho.7428.uservice@stresstest.com.br","67350841957","19","27740571","20","999740047","@6g+MKfz","03/10/1958","feminino","1","1","1","credito","0","bebedouro","/gato/beleza-e-limpeza/perfumes-e-colonias","/produto/comedouro-plast-pet-duplo-lovely-bege-para-caes-e-gatos","Ração Faro para Cães Adultos Raças Pequenas Sabor Frango e Legumes","152276","40534198","bemvindo10"
"Rafael Novaes","rafael.novaes.8521.uservice@stresstest.com.br","13680259786","13","28959440","12","999497626","1%8J9%Ff","10/11/1991","masculino","1","1","1","credito","0","ração gato","/colecao/P202011291-eliminadores-desinfetantes-e-educadores-com-50-off_b","/produto/vaso-autoirrigavel-okla-oxford-branco-3l","Peitoral com Guia AMF Cães Xadrez Rosa","73875","17842-589","bemvindo10"
"Maria Lopes","maria.lopes.5418.uservice@stresstest.com.br","04765813207","19","24796828","18","999179466","+07Nco9l","23/11/1952","feminino","1","1","1","boleto","0","Areia Higiênica Viva Verde","/colecao/P202105001-festival-garden-com-ate-50-off","/produto/racao-umida-lata-matisse-para-gatos-mousse-sardinha-85g","Cama Kaminha Veludo Marinho para Cães e Gatos","155091","32125-827","bemvindo10"
"Heloísa Souza","heloisa.souza.3393.uservice@stresstest.com.br","73682195068","12","25509208","15","999678894","@57CJ*rb","05/08/1989","masculino","1","1","1","credito","0","Sachê","/cachorro;/racas/pastor-branco-suico","/produto/racao-origens-para-caes-adultos-sabor-carne-e-cereais","Brinquedo Jambo Mordedor Corda Osso para Cães Azul","156996","30855-907","bemvindo10"
"Erick Nogueira","erick.nogueira.292.uservice@stresstest.com.br","10298465701","14","27340012","19","999107928","&y37%IRs","30/10/1930","feminino","1","1","1","credito","0","N&D","/colecao/P202107183-colecao-especial-15-off-para-assinantes-petz","/produto/racao-royal-canin-veterinary-urinary-gatos-adultos","Brinquedo Lilopety Aro Mordedor Fumê para Cães","155449","23370433","bemvindo10"
"Ana Vitória da Cunha","ana.vitoria.da.cunha.9170.uservice@stresstest.com.br","60397185448","13","25542132","13","999144094","Srq#4Inb","06/10/1948","masculino","1","0","1","credito","0","cama para caes","/colecao/P202101114-colecao-especial-15-off-para-assinantes-petz","/produto/revolution-zoetis-12-1ml-para-caes-10,1kg-a-20kg","Ração GranPlus Gourmet para Gatos Castrados Sabor Salmão e Frango","125223","86667114","bemvindo10"
"Evelyn Rodrigues","evelyn.rodrigues.4720.uservice@stresstest.com.br","50836719484","20","23555638","10","999959406","(7C$6Nbl","12/07/2001","masculino","1","1","1","credito","0","Colar elizabetano","/cachorro;/casas-e-tocas/casas","/produto/racao-nestle-purina-proplan-para-caes-racas-pequenas-sabor-frango-e-arroz","Roupa Cirúrgica Pet Med Para Macho Duo Dry Azul","157583","76931-795","bemvindo10"
"Bryan Dias","bryan.dias.9289.uservice@stresstest.com.br","97346185200","14","25154524","17","999687244","(4Cq0eIJ","24/08/1945","masculino","1","1","1","credito","0","revolution","/colecao/como-acabar-com-carrapatos","/produto/brinquedo-chalesco-rope-ball-plus-para-caes-cores-sortidas","Bebedouro Vida Mansa Alumínio para Cães e Gatos Azul","167615","61052092","bemvindo10"
"Maysa Barros","maysa.barros.3950.uservice@stresstest.com.br","35174896039","16","25276908","19","999941141","VK!8G$uu","26/09/1960","feminino","1","1","1","credito","0","Pipicat","/colecao/bf_farmacia","/produto/eliminador-de-odores-sanol-dog-citronela","Osso Filezinho Palito para Cães Natural 3un","159789","92559202","bemvindo10"
"Isis Azevedo","isis.azevedo.678.uservice@stresstest.com.br","67235091886","17","27614112","20","999379581","6_3lFMzW","31/01/1951","masculino","1","1","1","credito","0","Ração Golden Fórmula Mini Bits para Cães Adultos de Pequeno Porte Sabor Frango e Arroz","/cachorro;/racas/bichon-havanes","/produto/cachepot-iea-redondo-reto-palha","Pulverizador Sange para Adestramento","164653","87879-757","bemvindo10"
"Calebe Oliveira","calebe.oliveira.8045.uservice@stresstest.com.br","28513074608","10","27009669","10","998881045","L)4YzG1v","19/09/1958","feminino","1","1","1","credito","0","Porta ração","/colecao/EG-perfumes-e-colonias-para-o-seu-pet","/produto/racao-equilibrio-para-caes-yorkshire-adultos-sabor-frango","Ração Special Dog Ultralife para Cães Filhotes de Raças Pequenas","159278","18865794","bemvindo10"
"Luana Nogueira","luana.nogueira.8500.uservice@stresstest.com.br","47685109220","16","23551241","20","998966059","@*0wcD#m","23/05/2003","masculino","1","1","1","credito","0","quatree","/cachorro/casas-e-tocas/tocas","/produto/manta-fg-import-drenagem","Peitoral Zee.Dog Aziza Softwalk para Cães","99094","09502-249","bemvindo10"
"Sabrina Pinto","sabrina.pinto.9034.uservice@stresstest.com.br","34865102906","10","24275797","19","999882388","&8m3pCQc","23/03/1997","feminino","1","1","1","credito","0","Ração Golden para Gatos Adultos Castrados Sabor Salmão","/passaros/gaiolas-e-viveiros/viveiros","/produto/floreira-desli-vicenza-marrom","Condicionador Sarnicida Cão Fiel para Cães 200ml","156390","59974-152","bemvindo10"
"Cecília Pereira","cecilia.pereira.1645.uservice@stresstest.com.br","60342185942","20","29349083","10","999442906","+txG0Nh%","28/04/2002","feminino","1","0","1","credito","0","advocate","/cachorro/racas/pastor-belga-malinois","/produto/macacao-bonito-pra-cachorro-no-unicornio-para-caes","Toca Recriar Pet Ecológica para Gatos com 2 Andares Azul","86408","59875337","bemvindo10"
"Sarah Viana","sarah.viana.7327.uservice@stresstest.com.br","51384629700","17","28347923","18","999940827","L%PM1cWu","03/03/1987","feminino","1","1","1","credito","0","biofresh","/gato/acessorios-de-transporte/bolsas-de-transporte","/produto/racao-umida-para-gatos-farmina-vet-life-struvite-85g","Suplemento Nutripharme Globion Pet 30 Comprimidos para Cães e Gatos","106190","58010-921","bemvindo10"
"Maitê Peixoto","maite.peixoto.8261.uservice@stresstest.com.br","04285173905","14","25144956","12","999329024","$5^YNrC4","21/04/1982","masculino","1","0","1","credito","0","Substrato","/cachorro/acessorios-de-transporte/bolsas-de-transporte","/produto/brinquedo-cia-dos-coelhos-balanco-arco-passaros-cores-sortidas","Brinquedo Pet Games Laser Cat para Gatos","77073","77931-173","bemvindo10"
"Kamilly Monteiro","kamilly.monteiro.6284.uservice@stresstest.com.br","24370961831","11","22629864","16","999351245","8$0QKcW5","19/09/1950","feminino","1","0","1","boleto","0","royal canin","/cachorro/racas/pastor-belga-groenendael","/produto/racao-formula-natural-freshmeat-para-gatos-adultos-castrados-sabor-salmao","Rodinha para Hamster Quatiguá Azul","154280","79234654","bemvindo10"
"Sarah da Paz","sarah.da.paz.4782.uservice@stresstest.com.br","27591468049","13","23125685","19","999825350","++I4Dj_D","17/12/1999","feminino","1","1","1","credito","0","seresto","/colecao/doenca-renal-em-gatos","/produto/peitoral-zeedog-aziza-softwalk-para-caes","Plasivet Biovet para Cães e Gatos 20ml","152547","46580-728","bemvindo10"
"Pedro Lucas Novaes","pedro.lucas.novaes.9080.uservice@stresstest.com.br","17852306977","11","29818850","14","999008065","E%8F2eo@","26/10/1961","masculino","1","1","1","credito","0","Ração Golden  Fórmula para Cães Adultos Sabor Frango e Arroz","/colecao/P202009202-setembro-vermelho-produtos-para-cardio","/produto/aparador-ferplast-gro-5961-de-pelos-mortos-para-caes-e-gatos","Ração Mix Mini Friends para Jabuti sabor Ração, Frutas e Vegetais","97234","01938525","bemvindo10"
"Gustavo Henrique Lima","gustavo.henrique.lima.495.uservice@stresstest.com.br","72316498078","13","29583795","14","999370352","#l!6fFym","13/04/1956","feminino","1","1","1","credito","0","Hamster","/colecao/advantage-max3","/produto/shampoo-sanol-dog-para-caes-filhotes","Ração Úmida Lata Matisse para Gatos Mousse Sardinha 85g","151268","83437421","bemvindo10"
"Ryan Rocha","ryan.rocha.9939.uservice@stresstest.com.br","69512374846","16","25011710","15","999760795","i$S7Ka5$","15/11/1956","masculino","1","0","1","credito","0","Guabi","/colecao","/produto/brinquedo-lcm-ratinho-luxo-com-penas-para-gatos-cores-sortidas","Ração Special Dog Prime Sênior Para Cães Adultos de Raças Pequenas","153241","97748-218","bemvindo10"
"Arthur Souza","arthur.souza.5484.uservice@stresstest.com.br","20315674890","16","28309818","19","999881857","@a0Llugt","28/03/1949","masculino","1","0","1","credito","0","Ração golden","/colecao/P202105043-vermifugos-para-o-pet","/produto/roupa-cirurgica-pet-med-para-gatos-duo-dry-rosa","Ração Qualiday para Cães Sênior de Raças Pequenas","163619","96605157","bemvindo10"
